Company,ASML Holding N.V.,Adobe Inc.,"Advanced Micro Devices, Inc.","Airbnb, Inc.",Alphabet Inc. (Class A),Alphabet Inc. (Class C),"Amazon.com, Inc.","American Electric Power Company, Inc.",Amgen Inc.,"Analog Devices, Inc.",AppLovin Corporation,Apple Inc.,"Applied Materials, Inc.",Arm Holdings plc,AstraZeneca plc,Atlassian Corporation Plc,"Autodesk, Inc.","Automatic Data Processing, Inc.","Axon Enterprise, Inc.",Baker Hughes Company,Biogen Inc.,Booking Holdings Inc.,Broadcom Inc.,CDW Corporation,CSX Corporation,"Cadence Design Systems, Inc.","Charter Communications, Inc.",Cintas Corporation,"Cisco Systems, Inc.","CoStar Group, Inc.",Coca-Cola Europacific Partners,Cognizant Technology Solutions Corporation,Comcast Corporation,"Constellation Energy, Inc.","Copart, Inc.",Costco Wholesale Corporation,"CrowdStrike Holdings, Inc.","Datadog, Inc.","DexCom, Inc.","Diamondback Energy, Inc.","DoorDash, Inc.",Electronic Arts Inc.,Exelon Corporation,Fastenal Company,"Fortinet, Inc.",GE Healthcare,"Gilead Sciences, Inc.",GlobalFoundries Inc.,Honeywell International Inc.,"Idexx Laboratories, Inc.",Intel Corporation,Intuit Inc.,"Intuitive Surgical, Inc.",KLA Corporation,Keurig Dr Pepper Inc.,Lam Research Corporation,Linde plc,Lululemon Athletica Inc.,"Marriott International, Inc.","Marvell Technology, Inc.","MercadoLibre, Inc.","Meta Platforms, Inc.",MicroStrategy Incorporated,Microchip Technology Inc.,"Micron Technology, Inc.",Microsoft Corporation,"Mondelez International, Inc.",Monster Beverage Corporation,NVIDIA Corporation,NXP Semiconductors N.V.,"Netflix, Inc.","O'Reilly Automotive, Inc.",ON Semiconductor Corporation,"Old Dominion Freight Line, Inc.",PACCAR Inc.,PDD Holdings Inc.,Palantir Technologies Inc.,"Palo Alto Networks, Inc.","PayPal Holdings, Inc.","Paychex, Inc.","PepsiCo, Inc.",QUALCOMM Incorporated,"Regeneron Pharmaceuticals, Inc.","Roper Technologies, Inc.","Ross Stores, Inc.",Shopify Inc.,Starbucks Corporation,"Synopsys, Inc.","T-Mobile US, Inc.","Take-Two Interactive Software, Inc.","Tesla, Inc.",Texas Instruments Incorporated,The Kraft Heinz Company,"The Trade Desk, Inc.","Verisk Analytics, Inc.",Vertex Pharmaceuticals Incorporated,"Warner Bros. Discovery, Inc.","Workday, Inc.",Xcel Energy Inc.,"Zscaler, Inc."
"Idexx Laboratories, Inc.",0.0001584011297315218,8.532481097267382e-05,0.0001395258962088321,0.00011742718663675903,8.665268779516077e-05,8.718704581770548e-05,9.896411146374765e-05,2.356380055262117e-05,8.193624603517049e-05,0.0001399025171462989,0.00014282222495765013,6.754673587446521e-05,0.00013660341146752203,0.00020986225958883486,4.6006027813212345e-05,0.0001500972503419267,0.00011231533004934393,5.341240411387411e-05,9.876499023996126e-05,3.533899614108322e-05,9.706113824042857e-05,7.16759359380312e-05,0.0001261360996610804,0.00011976538334661268,7.066365359323636e-05,0.0001387162055639448,4.897241067913155e-05,5.264131028564406e-05,4.932558551004991e-05,0.00010212115296567135,4.396408438240362e-05,6.256700729321827e-05,4.110063536421488e-05,5.118211505282795e-05,8.145873121993893e-05,4.91254330974624e-05,0.0001183336089286393,0.00010663520264106122,0.00010875854547749232,8.378948251150739e-06,0.0001386550052981595,5.4843918113698386e-05,3.1990926699304374e-05,5.635541482063317e-05,5.7899617526205676e-05,0.00010104701885879771,3.5953562648206346e-05,0.00012962684136445172,5.360244677349768e-05,0.00031701704625518794,0.00012456532416044402,0.0001285618433210715,0.00011985698535611536,0.00015149910624442895,3.666697396148071e-05,0.00014366793162915175,4.219844478419039e-05,0.00013788613323504289,8.162264101375111e-05,0.00015666114285855295,5.940873936230492e-05,9.261355227681106e-05,0.00021634838220296288,0.0001773860547647086,0.00013828766297822233,7.210198883526678e-05,3.599011254640193e-05,4.809944607940456e-05,0.0001227431838896717,0.00016041310123195412,4.8997722040667834e-05,3.156663326268564e-05,0.0001939117967322312,0.0001152259094125374,8.134235892208978e-05,7.518588640998901e-05,0.0001665956937080261,7.971473970354693e-05,0.00011438873302051628,5.3835537228291945e-05,2.6654759349874767e-05,0.00012584273734438702,8.646098670392734e-05,6.43084048444424e-05,6.892656698318242e-05,0.00018209913305000671,0.0001070578148610282,0.0001472123667679206,1.2250236702524158e-05,7.76829520812342e-05,0.00012299637978330276,0.00011663040548571796,4.15394636453652e-05,0.00010470487974672094,2.6718600125261016e-05,6.331962681429377e-05,0.00011138176805302948,8.538773162410612e-05,7.974070623864313e-06,0.0001228461180037282
Intel Corporation,0.00034437140567549786,0.00014169098478088312,0.0003678690223563034,0.00018986463089427582,0.0001226825666336978,0.00012305426305460904,0.0002393170818627191,5.864159830891428e-06,8.212952426547797e-05,0.00029874148501810813,0.00032115992384349726,9.92996394940765e-05,0.00037603514132423805,0.00046305482626126944,1.6316636774568934e-05,0.00037582173935596597,0.00019609880913722656,6.238211809638151e-05,0.00010668026156809093,0.00011812141885309471,9.69891936230787e-05,0.00016870972591813952,0.00032989726865427775,0.00014435892515653155,8.953419555350549e-05,0.0002517499026647689,0.00010787370467314524,0.00010149676979868144,9.248410422480606e-05,0.0001142588918638598,2.1837596345440935e-05,0.0001317297052215847,8.268657581771794e-05,0.00023566259358645078,0.00011872199387314008,7.739238235248802e-05,0.0002817676665141341,0.0002266211157210746,0.00013156881109632488,9.53269364472999e-05,7.148733013533114e-05,7.887357151608392e-05,-3.410611831112643e-06,0.00011372562330052213,7.735870181726142e-05,0.00010012040038488739,4.385207347461476e-05,0.0004310752635110686,0.00010235858673581393,0.00012456532416044402,0.0009362487001293629,0.00016764568213569527,0.00011187500402973966,0.0003940589975094255,6.584640294530574e-06,0.000397912593824067,7.357297472025704e-05,0.00015202866402211403,0.00013760005607026116,0.000441051678573438,1.489738673266472e-05,0.0001303751619214742,0.0002709365778672584,0.0004255881532327517,0.00036731473290524435,0.0001315680233066032,-1.5085733892256797e-05,7.2707116168396836e-06,0.0002938964112044982,0.00034319218498832027,0.00014463802011925426,2.319799430587384e-05,0.0004013028493078338,0.00018544368380170412,0.00013219299120729788,0.00013279943291228907,0.00032272660235838703,0.0001748324021071187,0.00011819170652907124,7.362904597943979e-05,-3.482491414618378e-06,0.00033041348479658476,6.549881808919548e-05,0.00011543021989929459,7.842216062212738e-05,0.00027259704663805666,8.910520997378855e-05,0.00029451534741464964,1.8410285980026232e-05,9.22912477277401e-05,0.0003189611453521667,0.0002667847604962082,1.189127178990553e-05,0.00018618456139033444,2.516921605954021e-05,8.940227357378255e-05,0.0002098728964821638,0.0001498364184786679,-8.276986944838845e-07,0.00026490767163783404
Intuit Inc.,0.00016589631781884027,0.00017056575707928773,0.00017303158319557422,0.0001253321952828952,0.00011509388674752617,0.00011451478711560022,0.00014702590429800262,3.635313819141771e-06,5.1254524570714484e-05,0.00013199004913767073,0.0002375479481312759,7.627876467915006e-05,0.00018327165241545476,0.0002542931163236428,1.8409949645758206e-05,0.00019691298367990577,0.00015340748078119043,7.472516289093215e-05,0.00011791435357029919,4.958021989253546e-05,5.1947337174438e-05,0.00010434791828535164,0.0001885670437264946,9.749572172546512e-05,5.7432037703496455e-05,0.0001828302275915701,7.382590085622251e-05,8.920870220190329e-05,6.68097861119193e-05,9.28510790379337e-05,3.65754979232939e-05,8.001318615636809e-05,5.4008490437316554e-05,6.923126299592264e-05,8.73714179445213e-05,7.182787125341588e-05,0.0001926811367975109,0.00017619467002977338,7.360077134320632e-05,1.7605253270641904e-05,0.00014167978112564872,6.125049710388975e-05,6.840475906472712e-06,8.227406649773606e-05,0.0001229431569917041,7.763603176093469e-05,2.6167259773578708e-05,0.0001558092935101281,5.8359919647913725e-05,0.0001285618433210715,0.00016764568213569527,0.0002955392223298704,0.00011158292002722238,0.00017457278001955536,1.5682071047179922e-05,0.00018348154664367468,4.281249271618714e-05,0.00010248385381866348,9.733655950684155e-05,0.00020272212063629562,0.00010210666392182796,0.00012258770882180232,0.00019145960334030954,0.0001448617525428091,0.00016289359164202197,0.00010208502318692654,1.6361826511101172e-05,3.001751672395951e-05,0.00017620404237150234,0.00015166840122568474,0.0001025417913374983,3.878547337274226e-05,0.00015497926286583389,0.00011804139927764387,8.315917555097124e-05,3.7933135600462646e-05,0.0001875102807276934,0.00018759012970662224,0.00011442205911965256,7.871125900626934e-05,1.9046627113362633e-05,0.00013729709867120539,5.351842069117133e-05,8.939243048282605e-05,3.4047472110404726e-05,0.00024981065503617113,7.972111758106033e-05,0.00020026787591816882,1.826197758617201e-05,7.907895245458026e-05,0.00018426517959677566,0.00010934748991709402,-4.377029100959994e-06,0.0001640071714538283,3.884973242650752e-05,6.321372281193893e-05,6.368092609177487e-05,0.00015307976792634586,1.064266664592238e-05,0.0002276620499607854
"Intuitive Surgical, Inc.",0.0001755392733881655,7.93290930572583e-05,0.00018092109286907982,9.888691777262985e-05,8.548170843085465e-05,8.430107517978036e-05,0.00010874661284880953,6.864115726655752e-06,4.211945663812713e-05,0.0001000334367066774,0.0002045326686138774,7.459858527419229e-05,0.00015652257742636012,0.00020522943494587123,4.6444271180569514e-05,0.0001507929653482409,0.00011084522048072501,4.5203924372948425e-05,0.00012569873261853703,1.3892947256480866e-05,5.8360978607542004e-05,8.280333093450492e-05,0.00014230258064119435,5.010536954124181e-05,4.2961449550065316e-05,0.00015197777230186162,3.526738888864521e-05,7.479480846886059e-05,3.2077987751007476e-05,9.116033811634631e-05,5.0742680153520246e-05,4.9089268494126e-05,3.7995953871617596e-05,0.00010096730151292485,9.213118196308581e-05,8.104748120039564e-05,0.00011120651855394323,0.00012502698410109535,0.0001312695832607451,-6.321717534035602e-06,0.00014644914649132907,3.893287940408904e-05,1.3809078204419733e-05,3.814953234973976e-05,9.236861647384304e-05,9.820559612423142e-05,5.66704122983828e-06,0.000105586392413762,5.9025006842516176e-05,0.00011985698535611536,0.00011187500402973966,0.00011158292002722238,0.0002949970228384496,0.00015470028653378806,2.9695408353250844e-05,0.00015591549068999145,3.8645073479497335e-05,6.875287590019131e-05,6.340332675575088e-05,0.0001852796704397692,0.00010753894020948129,0.00013629112459964343,0.0002641499140316204,0.00012043255163636797,0.00012805260320610778,8.412162979010989e-05,2.6768765335373335e-05,4.0529766946267126e-05,0.0001799090884166234,0.00010745528562706247,0.0001242316353489448,3.33027358410553e-05,0.00012465846998420188,7.189058137143361e-05,6.940966019224313e-05,6.167727863464457e-05,0.00018513758508018847,0.00012538630928344695,9.16305224544729e-05,3.4888036802726064e-05,1.9980802624417804e-05,0.00012451597191166872,6.151124038720678e-05,4.79956055048261e-05,5.097243440767074e-05,0.0001856318103512253,8.608119164781482e-05,0.00015124592364618093,2.904509950075724e-05,8.071970835460904e-05,0.00010437822354656351,8.179426946390217e-05,-1.2407470788628317e-06,0.00011693729404702128,3.2814278397503457e-05,4.992778239246444e-05,5.0627649761016294e-05,5.431891413658743e-05,9.897426197555548e-06,0.00012561436540523777
KLA Corporation,0.0005644203578925233,0.0001637361856581864,0.00047611396433882083,0.00019434879319458754,0.00014329509726911156,0.00014349198593672027,0.00019512878556136894,-5.5025911496904236e-05,7.478969039762715e-05,0.00033681441419024715,0.00036505446257864495,0.00012415465849502223,0.0005894921628261739,0.0006469537470213444,2.4741112222089862e-05,0.0001782901734626106,0.00019451315554686,4.017564741888953e-05,0.00013145092694628128,7.23773631834296e-05,7.667083568164176e-05,0.00016286565080146244,0.0005235169096857776,0.00015850158612225757,6.162922207189695e-05,0.00035488696184995716,5.142651906474574e-05,0.00010389275554728264,5.749506269588585e-05,0.00011819862851942641,4.750172404851734e-05,7.346898739843367e-05,3.270142826167009e-05,0.00027170960811549126,0.00014085703457737843,0.00011465156843246665,0.00026748412882025537,0.0002599428010704972,4.852869113613261e-05,8.432605444622783e-05,0.00017959264059483863,8.915932394637654e-05,-5.543936199844326e-05,0.0001036270371143191,7.93678363256818e-05,0.00012326057975942543,-2.3672795377663132e-05,0.00034325037045654773,5.6296889836947336e-05,0.00015149910624442895,0.0003940589975094255,0.00017457278001955536,0.00015470028653378806,0.0006466689513339557,-1.625135999580155e-05,0.0005982494528403985,4.8783645847772185e-05,0.00014115394219326322,0.00012960084789025302,0.0005098788840048339,0.0001328626581215635,0.0001977795969264441,0.00032760078327582484,0.00042455395481965025,0.0004673752032911231,0.00014328672583746816,-1.9199453930786162e-05,-2.360879255521301e-05,0.0004928567226583853,0.0004011177613129783,0.0001553120159671687,2.7288659651829213e-05,0.0004612421742434693,0.0001481015164711708,0.0001310083733017784,0.0001647812601038525,0.00029934654824997523,0.0001666539853383924,0.00012171019663610207,4.5831753989124684e-05,-3.642203330261908e-05,0.00042569755262606297,8.343307266132963e-05,8.98682897782851e-05,7.669132070677878e-05,0.0002829560715160654,0.00011456491436106733,0.0003761789823283518,5.49495214713531e-06,9.402387940731459e-05,0.0002992660899255259,0.00028141996773873055,-2.7987355866612327e-05,0.0002620334142424322,1.2673135295202983e-05,7.509787567310686e-05,5.0873628555488574e-05,0.00011022116284392487,-6.910825319857885e-05,0.00022154711609736867
Keurig Dr Pepper Inc.,-1.2644948027742702e-05,2.1361817352932824e-05,-1.3031748535067385e-05,2.803148399351221e-05,9.631943502528016e-06,1.0516475885134937e-05,4.948714884257014e-06,3.938800037825184e-05,3.4192635295204864e-05,2.6106131874697737e-05,-2.706488061358567e-05,1.0857128733476125e-05,-1.3972512391123432e-05,1.558967401569472e-05,2.951303624232475e-05,3.907582787842517e-05,2.507970118769872e-05,2.216023188364542e-05,1.4236590458362746e-05,1.8101248842476185e-05,2.395662534649779e-05,9.907801598988676e-06,-1.4084656289506797e-05,2.7712205614837746e-05,3.398939809916419e-05,-1.1912445625903596e-05,3.8034115225797486e-05,2.2791577529578352e-05,2.7323683816392422e-05,5.254928891318511e-05,4.778239983300153e-05,3.189354076012168e-05,1.594088497976568e-05,-1.3056711879276593e-06,2.685642879050797e-05,1.656325420223416e-05,-2.0067133569874873e-05,8.606429928341997e-06,2.3907741781582678e-05,1.0220306652403762e-06,3.222491412895889e-05,2.1506252539644348e-05,3.870522566355753e-05,7.223182577825034e-06,9.43362515011467e-06,2.81439031858038e-05,2.79294795152074e-05,3.4839318998753055e-05,3.0954301551274343e-05,3.666697396148071e-05,6.584640294530574e-06,1.5682071047179922e-05,2.9695408353250844e-05,-1.625135999580155e-05,0.00013431973796338667,-1.721748506851215e-05,2.3222019479116137e-05,2.568335685225706e-05,2.334898331051707e-05,-1.3573331507923138e-05,2.4471851821684458e-05,-2.4900921703783153e-05,-1.7616414575599463e-06,1.6981168117876996e-05,-5.099563897087025e-06,3.0708190813748828e-06,5.589127833778538e-05,6.465630737319717e-05,-4.8800966322617356e-05,1.197905859389189e-05,6.122870469290864e-07,2.265329536994196e-05,1.2898797787584886e-05,1.3502286294888545e-05,2.6362603718858243e-05,-6.053134334259831e-06,-8.258397295929944e-06,-8.614585506964716e-06,3.7306992574349865e-05,2.1650747598243756e-05,6.976352949965567e-05,-9.049009733463754e-06,1.3384963115752804e-05,2.3845154947879505e-05,3.608984884468801e-05,3.4570308852331476e-05,5.0260052153622834e-05,-8.80586539268696e-06,1.503701086573355e-05,1.939059176261797e-05,1.0404612611991879e-05,1.4437576393567687e-05,6.26478897313055e-05,1.7274415256867786e-05,2.406502062899131e-05,1.6854186296488295e-05,8.474600214844857e-05,3.709065603364651e-05,4.627875636892283e-05,1.2291952271103275e-05
Lam Research Corporation,0.0005479946167621894,0.00017491239516030546,0.00047533185637644936,0.00021184302490441138,0.00014957223266120193,0.00014917642723950178,0.0002049809209055389,-5.66918959836287e-05,7.123871421114183e-05,0.0003236116430511531,0.0003837893234643499,0.00011832974971869871,0.0006054845163808185,0.0006542821705904937,1.605013304445037e-05,0.00019784278730535212,0.00020898938550223587,3.2840886009689265e-05,0.00011961687635521027,7.659400869205195e-05,7.406208102794309e-05,0.00017843579318433056,0.0005228381865847217,0.00016833712491156174,5.8134614563593045e-05,0.000359750491710498,4.88461331894808e-05,0.00010034310140048797,5.238773012029764e-05,0.0001147916434281067,4.2113476100970776e-05,7.759352462305275e-05,4.1719727376110716e-05,0.00027538998770879996,0.0001371440938698302,0.00012413403993069365,0.0002812274695597547,0.0002668265053085235,9.227317914764217e-05,7.362568337594336e-05,0.00018186274038437387,9.181658914517625e-05,-6.98546258590923e-05,9.707414025724875e-05,7.461928035368041e-05,0.00012390637775660122,-1.755730422556758e-05,0.00035414115294155713,5.66037557076052e-05,0.00014366793162915175,0.000397912593824067,0.00018348154664367468,0.00015591549068999145,0.0005982494528403985,-1.721748506851215e-05,0.000661872834564146,4.6825813152907564e-05,0.00017320519825764555,0.00013727191522860632,0.0005121123798164959,0.00013313356428208654,0.00020843434393914593,0.00027759900945455,0.0004094224999790348,0.0005314531007107117,0.00014978183561871873,-1.4111413428187924e-05,-1.3736403033523763e-05,0.0004823351645515358,0.00040288021062385337,0.00014042004452198195,3.054051091173029e-05,0.00047293352621686916,0.00015910395286292277,0.00013985010702788502,0.00016730167383170025,0.00028887772576405735,0.0001689718487325345,0.00011627694581329348,4.33568162417293e-05,-3.468533404611132e-05,0.0004263487487876739,8.017068369698344e-05,8.993685004795018e-05,8.200953173173549e-05,0.00028676505929691354,9.39811303573549e-05,0.00037947869231086146,9.429605646270493e-06,0.00010075311138421449,0.00034537031446597605,0.00026795068075424625,-3.199846859904049e-05,0.0002754980271851827,5.910409338498401e-06,8.495988995303292e-05,6.192611621718696e-05,0.00012371372005351013,-7.139524654594373e-05,0.00023179132459536785
Linde plc,5.081848051780501e-05,3.6936676472009594e-05,6.107442813567559e-05,4.560530114094591e-05,2.6265330002170352e-05,2.584715739137841e-05,3.8013595253608635e-05,1.842081367918065e-05,2.757709490902571e-05,5.207811085841039e-05,5.066921616567314e-05,2.1110641398066027e-05,5.325339644615778e-05,7.094318656708791e-05,3.431044909697621e-05,2.664023166638099e-05,4.3358884801926226e-05,4.070432668367252e-05,3.1292314309433174e-05,3.488293537325427e-05,3.207110050694966e-05,3.4142627513716465e-05,5.460339311755753e-05,4.325115565386158e-05,3.6240317265942175e-05,5.281532514879617e-05,5.044589428380453e-05,4.477050425420558e-05,2.9877856755860906e-05,4.897266071910205e-05,2.787569904752883e-05,3.8156827423027425e-05,3.061033539378052e-05,5.954329539711058e-05,4.785369523475381e-05,2.732120397752246e-05,3.0251486434428557e-05,2.7679080741524002e-05,1.8105029523773949e-06,1.2997824629092563e-05,7.410643374925926e-05,3.48479690747332e-05,2.4104898716401966e-05,4.5489352778553695e-05,2.469496090960192e-05,6.62710333405774e-05,2.550545671767501e-05,5.541736117777447e-05,4.0126636278846094e-05,4.219844478419039e-05,7.357297472025704e-05,4.281249271618714e-05,3.8645073479497335e-05,4.8783645847772185e-05,2.3222019479116137e-05,4.6825813152907564e-05,9.71212349693516e-05,4.072799885254934e-05,4.25854260301403e-05,4.786247391844863e-05,3.536893030679434e-05,4.0852757245490747e-05,4.964815083086018e-05,5.978561644979868e-05,4.1662300140766965e-05,3.3614248762033766e-05,2.649289582073709e-05,3.1328558367957437e-05,4.951155018921392e-05,5.358655896114021e-05,2.264235038980175e-05,3.5012255735932305e-05,3.5641884387220026e-05,5.388275153593232e-05,4.057266772660098e-05,2.315290737129754e-06,9.114935112055482e-05,2.5279779908753135e-05,3.9881744496129025e-05,4.2781394378952485e-05,2.1507628734745564e-05,2.9249020315029167e-05,3.27040340270801e-05,4.4545880211342074e-05,2.8485968382317086e-05,6.218017633996397e-05,3.7686444025037785e-05,6.175428915012313e-05,2.8276611951639327e-05,2.3131447460866634e-05,4.120422466674356e-05,4.19812738955158e-05,2.4009063602188803e-05,3.132250745963267e-05,2.362650492194014e-05,1.2428115069614372e-05,4.340303772270838e-05,3.3148327405762876e-05,1.3293971812756377e-05,4.9335236296818885e-05
Lululemon Athletica Inc.,0.000156881238250803,0.00012471022418393738,0.00012067812945912586,0.0001561583956694159,8.164841682153432e-05,8.343957707220233e-05,0.0001425916482879907,3.442781539637554e-06,6.767387916250441e-05,0.0001153886992989944,0.00019354204769988234,4.353596119741511e-05,0.000155307450892373,0.00025580594825790596,4.9491093599429596e-05,0.0002101104785116147,0.00010906977328684217,3.247679911667279e-05,4.738048362972468e-05,5.2663454273579515e-05,7.327962178309978e-05,0.00011340647224793273,0.00017171239748573535,8.923036041252897e-05,5.53720220604349e-05,0.00013407662323421912,0.00011621802957220672,4.245850376430664e-05,8.411929975821833e-05,8.470049316449114e-05,5.219442178593868e-05,6.430273387016174e-05,6.346788088577966e-05,4.274235722978195e-05,8.62078280756295e-05,6.056588862414557e-05,0.00014059949909995506,0.000121198986064902,5.1500862901526395e-05,2.156198143500263e-05,0.00011620820927831967,5.631426459361685e-05,1.2715720146565672e-05,5.427094167922321e-05,4.38723263336801e-05,7.836967932335699e-05,2.5217267808038898e-05,0.00015748132245110266,7.001184288215111e-05,0.00013788613323504289,0.00015202866402211403,0.00010248385381866348,6.875287590019131e-05,0.00014115394219326322,2.568335685225706e-05,0.00017320519825764555,4.072799885254934e-05,0.0005575867165175336,9.419285083438994e-05,0.00015006936460900124,6.0628259180926066e-05,9.704958788125512e-05,0.00022914410359725634,0.00016385360164093625,0.00014150795907396936,7.963902093809655e-05,4.508557750588626e-05,5.4714980164377225e-05,9.967408402484063e-05,0.0001615868842628402,5.615865776576979e-05,3.686164689445072e-05,0.000200228656839432,8.647555226010654e-05,7.568648475843716e-05,5.893045367824141e-05,0.00018044578336814403,0.00011068501781775106,0.00014953137154387222,4.39806417320109e-05,2.4236327455068445e-05,0.00011109494493882271,6.330656264913515e-05,5.8796675275543223e-05,0.00011688836483426364,0.00021336659774536104,0.00011315022645690095,0.00013337177769276985,2.991043309193374e-05,7.110388972659755e-05,0.00016471639755348376,8.67338717387418e-05,2.9178890752553458e-05,0.0001269735021220979,1.7636745321040544e-05,3.112893243804614e-05,0.00019940279655468254,0.00011144391987819043,1.56442794152685e-05,0.0001982177349853463
"Marriott International, Inc.",0.00012596471762467908,7.788650927152046e-05,0.0001557805986666447,0.00014603535569313852,7.667920889240007e-05,7.730638632357764e-05,9.130275268882572e-05,-4.290791971827622e-06,4.508974689944191e-05,0.00010846347635674375,0.00018581188759312793,4.904983820356065e-05,0.0001279473078103237,0.0002270201255540112,1.7251264161000015e-05,0.00011489628251368861,0.00010525262429695891,4.293344898177534e-05,0.0001120777343184145,7.292241143359504e-05,5.979911461851276e-05,0.0001036636622829657,0.0001343500736911253,0.00010231290224450839,7.249989223889918e-05,0.00011019172243155321,9.907179054854041e-05,6.66210546479656e-05,4.888475328876897e-05,8.647447237510499e-05,3.625020609333924e-05,7.250842614931248e-05,7.235072072899479e-05,8.139937521477017e-05,8.379757754001509e-05,4.720404217307369e-05,0.00013237153780820696,0.00013469644965916216,7.029504574204418e-05,4.062929957147035e-05,0.00011278572865534248,3.728231151620636e-05,3.2206506531264645e-06,8.063312019098637e-05,7.047472608621332e-05,8.035308461856123e-05,3.090937112035412e-05,0.00014387469627012272,6.127159767558137e-05,8.162264101375111e-05,0.00013760005607026116,9.733655950684155e-05,6.340332675575088e-05,0.00012960084789025302,2.334898331051707e-05,0.00013727191522860632,4.25854260301403e-05,9.419285083438994e-05,0.00018347714884355562,0.00016287935945417874,8.285620092736393e-05,8.791675901540192e-05,0.0001742385742693881,0.00011507514308654858,0.00013668722089415383,6.588590524548835e-05,2.0600599733943916e-05,3.540227197719876e-05,9.755273360894821e-05,0.00011791405533814502,5.6462976521306894e-05,4.3790651974189974e-05,0.00013677369385876894,0.00010847111452326526,9.64646662565419e-05,3.553315137497718e-05,0.00016304834488946695,9.098670001021505e-05,9.285384149648577e-05,5.2594261986043115e-05,1.0941372003750638e-05,0.0001072509971718299,3.270210052424086e-05,6.462330216837338e-05,5.798954079809402e-05,0.00015249940626898222,5.671286531312421e-05,0.0001204574346833488,2.269828175109413e-05,5.959151884908739e-05,0.00016519756611253165,9.177944976673285e-05,7.359731235523071e-06,0.0001328355218831459,3.9043785318308164e-05,3.6868148283551426e-05,0.00012277371843634523,6.199839807229531e-05,8.803981351716722e-06,0.0001442733659703005
"Marvell Technology, Inc.",0.0004640777739111346,0.00021329748639973883,0.0005499614445683244,0.0002569347338275623,0.00017955988185089795,0.00017852549806168094,0.00026735137287992755,-3.845909540893363e-05,5.7008114959773546e-05,0.0003262824001165561,0.0004842768948519404,0.0001244946654127539,0.0004802880490645725,0.0007230924254724075,8.044914233606621e-06,0.0003334888880487491,0.00022610199528473907,6.0720849108918236e-05,0.00019075020118481886,5.5366305106603195e-05,7.358018985199821e-05,0.00020023089069943757,0.0006535543481830426,0.0001753965117932962,6.293734510225752e-05,0.00036679178178743735,9.022321297743334e-05,0.00012744065020873254,9.627676545599791e-05,0.00012699601355874618,2.1330878361842303e-05,0.0001249282456942401,4.329558469651234e-05,0.00033826701535380206,0.00013222330327100181,0.00016233687687868976,0.0003651325404023894,0.00034635513664321184,0.0001297285671426537,2.663168462220819e-05,0.0002417492109509257,8.647649154909005e-05,-4.28548517900374e-05,0.00010558626095014443,0.00012288673743628698,0.00014675657532689328,1.2626053606639736e-05,0.00037664589458090745,0.00010642422097415247,0.00015666114285855295,0.000441051678573438,0.00020272212063629562,0.0001852796704397692,0.0005098788840048339,-1.3573331507923138e-05,0.0005121123798164959,4.786247391844863e-05,0.00015006936460900124,0.00016287935945417874,0.0011213115129348821,0.00016895339508500912,0.00023421850777801464,0.0004856183254711885,0.0003768921021277239,0.0005031167346860939,0.00016664724834375237,-2.0322168189236128e-05,-4.022511870859716e-06,0.0005726692280537556,0.0003803616517764375,0.00020050575401189084,9.488628256285349e-06,0.00043788505574216197,0.00014135510176156095,0.00014950043481187363,0.0001539293229884873,0.00043102525544776193,0.00021611164306051522,0.00019616724801542755,6.432109675449321e-05,-4.71638071314093e-05,0.00044911076531179984,8.09723469593824e-05,0.00012245672002869656,0.00010401115397619501,0.00033774472447521204,0.00011424398582134411,0.00038100251610312315,1.6573430118419436e-05,0.0001461814135227546,0.0003956128876363683,0.000280217538242581,-4.201050502159718e-05,0.0003112060271915829,1.3589805960314687e-05,6.780001747618868e-05,0.0001239086795168909,0.00017872706788697547,-7.873719922870642e-05,0.0002552212884949721
